,AST_home,BLK_home,DREB_home,FG3A_home,FG3M_home,FGA_home,FGM_home,FTA_home,FTM_home,OREB_home,PF_home,STL_home,TO_home,AST_away,BLK_away,DREB_away,FG3A_away,FG3M_away,FGA_away,FGM_away,FTA_away,FTM_away,OREB_away,PF_away,STL_away,TO_away
70,23.463414634146343,5.2926829268292686,36.58536585365854,40.80487804878049,14.853658536585366,86.65853658536585,41.5609756097561,24.682926829268293,18.804878048780488,10.536585365853659,19.51219512195122,6.7560975609756095,12.951219512195122,24.926829268292682,4.121951219512195,33.390243902439025,31.658536585365855,11.048780487804878,84.5609756097561,39.75609756097561,21.902439024390244,16.951219512195124,10.195121951219512,17.4390243902439,6.853658536585366,13.341463414634147
17,22.536585365853657,4.390243902439025,33.46341463414634,25.634146341463413,9.560975609756097,86.09756097560975,41.146341463414636,19.975609756097562,15.073170731707316,9.902439024390244,18.536585365853657,8.560975609756097,12.878048780487806,24.4390243902439,4.2926829268292686,35.048780487804876,35.46341463414634,12.634146341463415,87.04878048780488,38.829268292682926,22.073170731707318,17.048780487804876,9.634146341463415,20.536585365853657,6.2926829268292686,14.951219512195122
1122,24.097560975609756,4.780487804878049,34.65853658536585,34.68292682926829,13.341463414634147,87.46341463414635,40.53658536585366,19.170731707317074,15.439024390243903,9.658536585365853,18.414634146341463,7.7073170731707314,13.439024390243903,26.048780487804876,4.2682926829268295,34.829268292682926,38.073170731707314,13.658536585365853,85.26829268292683,39.53658536585366,21.097560975609756,16.26829268292683,9.365853658536585,21.26829268292683,8.390243902439025,14.268292682926829
1000,21.829268292682926,4.146341463414634,32.21951219512195,23.78048780487805,8.902439024390244,85.73170731707317,39.5609756097561,16.658536585365855,12.658536585365853,9.292682926829269,19.536585365853657,7.195121951219512,13.609756097560975,21.829268292682926,3.8536585365853657,31.975609756097562,28.70731707317073,10.585365853658537,87.51219512195122,38.609756097560975,18.682926829268293,14.0,10.487804878048781,19.121951219512194,8.21951219512195,12.75609756097561
34,28.170731707317074,4.804878048780488,36.63414634146341,40.73170731707317,15.024390243902438,87.58536585365853,41.51219512195122,19.51219512195122,14.951219512195122,10.146341463414634,20.75609756097561,9.146341463414634,14.365853658536585,23.536585365853657,5.609756097560975,32.926829268292686,35.26829268292683,12.0,88.6829268292683,39.8780487804878,22.29268292682927,16.951219512195124,11.0,20.73170731707317,6.804878048780488,13.731707317073171
273,24.121951219512194,5.073170731707317,35.073170731707314,32.41463414634146,11.585365853658537,93.78048780487805,42.41463414634146,25.414634146341463,18.073170731707318,12.341463414634147,21.829268292682926,9.414634146341463,13.536585365853659,24.146341463414632,5.512195121951219,32.5609756097561,28.75609756097561,10.268292682926829,83.5609756097561,37.51219512195122,22.121951219512194,17.170731707317074,8.073170731707316,22.4390243902439,8.21951219512195,13.707317073170731
273,22.902439024390244,5.219512195121951,34.51219512195122,35.853658536585364,12.75609756097561,86.46341463414635,37.65853658536585,23.048780487804876,17.78048780487805,9.682926829268293,20.634146341463413,6.195121951219512,13.512195121951219,21.829268292682926,3.902439024390244,32.0,23.390243902439025,8.512195121951219,86.65853658536585,40.4390243902439,18.390243902439025,14.804878048780488,9.317073170731707,19.121951219512194,9.024390243902438,12.658536585365853
791,23.170731707317074,4.414634146341464,34.048780487804876,25.926829268292682,9.121951219512194,84.97560975609755,40.4390243902439,26.536585365853657,19.70731707317073,10.24390243902439,19.658536585365855,7.536585365853658,14.121951219512194,23.097560975609756,5.170731707317073,33.75609756097561,28.70731707317073,10.926829268292684,83.39024390243902,38.26829268292683,20.70731707317073,16.365853658536587,9.024390243902438,19.317073170731707,8.414634146341463,14.21951219512195
314,24.29268292682927,4.073170731707317,34.34146341463415,28.5609756097561,10.609756097560975,88.17073170731707,42.78048780487805,22.24390243902439,18.024390243902438,9.317073170731707,18.341463414634145,6.951219512195122,11.292682926829269,22.658536585365855,4.121951219512195,31.975609756097562,35.80487804878049,12.121951219512194,86.09756097560975,37.853658536585364,21.317073170731707,15.829268292682928,10.121951219512194,21.29268292682927,7.902439024390244,14.097560975609756
450,26.52777777777778,5.333333333333333,37.388888888888886,30.5,10.86111111111111,95.91666666666667,44.02777777777778,22.25,17.22222222222222,9.944444444444445,18.805555555555557,7.111111111111111,12.416666666666666,26.52777777777778,4.444444444444445,36.47222222222222,29.305555555555557,10.694444444444445,93.05555555555556,43.333333333333336,26.333333333333332,20.36111111111111,9.944444444444445,22.166666666666668,7.666666666666667,14.88888888888889
1197,23.73170731707317,5.414634146341464,33.36585365853659,29.0,9.512195121951219,85.3170731707317,38.41463414634146,23.78048780487805,18.26829268292683,9.560975609756097,21.48780487804878,8.463414634146341,12.634146341463415,24.902439024390244,4.560975609756097,32.8780487804878,36.21951219512195,12.829268292682928,90.63414634146342,40.5609756097561,22.926829268292682,16.951219512195124,12.0,23.048780487804876,9.292682926829269,17.51219512195122
1165,23.390243902439025,4.121951219512195,34.292682926829265,33.36585365853659,11.585365853658537,88.46341463414635,39.707317073170735,23.878048780487806,17.658536585365855,11.951219512195122,21.4390243902439,6.634146341463414,13.048780487804878,23.073170731707318,4.073170731707317,35.41463414634146,36.707317073170735,12.439024390243903,87.70731707317073,38.707317073170735,23.658536585365855,17.5609756097561,9.414634146341463,20.365853658536587,6.073170731707317,13.365853658536585
783,28.121951219512194,5.658536585365853,37.609756097560975,29.926829268292682,10.75609756097561,88.7560975609756,42.21951219512195,21.70731707317073,16.414634146341463,11.341463414634147,21.5609756097561,8.609756097560975,14.951219512195122,23.097560975609756,5.170731707317073,33.75609756097561,28.70731707317073,10.926829268292684,83.39024390243902,38.26829268292683,20.70731707317073,16.365853658536587,9.024390243902438,19.317073170731707,8.414634146341463,14.21951219512195
51,24.305555555555557,5.5,35.361111111111114,33.94444444444444,11.805555555555555,90.25,40.02777777777778,26.694444444444443,19.916666666666668,10.11111111111111,21.36111111111111,7.861111111111111,15.666666666666666,27.0,4.666666666666667,31.97222222222222,36.97222222222222,13.583333333333334,87.69444444444444,39.833333333333336,22.444444444444443,17.27777777777778,10.583333333333334,17.916666666666668,8.36111111111111,14.222222222222221
313,23.73170731707317,3.8780487804878048,35.24390243902439,29.170731707317074,11.024390243902438,86.36585365853658,39.63414634146341,20.853658536585368,15.439024390243903,9.75609756097561,17.658536585365855,7.097560975609756,12.731707317073171,21.365853658536587,3.902439024390244,35.34146341463415,27.26829268292683,10.146341463414634,86.6829268292683,38.4390243902439,26.463414634146343,19.48780487804878,10.097560975609756,17.048780487804876,6.804878048780488,11.560975609756097
